DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2015
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"354105 PRATANIA";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"354110 PRESIDENTE ALVES";-;-;-;1;2;2;4;2;-;1;1;1;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;20
"354120 PRESIDENTE BERNARDES";-;-;-;-;-;1;1;-;2;3;3;4;4;6;11;8;10;9;8;7;4;1;1;1;-;3;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;93
"354130 PRESIDENTE EPITACIO";-;-;-;-;1;-;2;2;5;9;3;3;7;15;12;8;16;14;8;6;6;3;5;5;1;2;3;1;1;-;-;1;-;2;-;1;-;-;-;-;-;1;2;3;3;4;9;13;11;21;23;20;5;-;257
"354140 PRESIDENTE PRUDENTE";-;2;2;12;4;13;18;10;24;51;66;87;114;154;207;231;177;223;191;152;143;125;117;74;93;66;33;21;11;28;18;13;12;17;11;3;6;3;8;6;5;10;18;24;39;43;58;80;76;86;145;186;130;3;3449
"354150 PRESIDENTE VENCESLAU";-;2;6;11;20;34;33;39;45;56;46;76;49;19;17;16;13;18;18;14;11;2;1;1;-;-;-;-;-;-;1;1;-;3;-;-;-;3;-;-;-;1;1;2;3;4;-;2;2;2;4;-;2;2;580
"354160 PROMISSAO";-;5;7;19;53;40;35;47;29;18;30;17;22;35;22;15;9;4;5;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;419
"354170 QUATA";-;-;6;4;39;41;19;10;23;14;18;30;26;35;17;13;18;4;4;2;3;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;333
"354180 QUEIROZ";-;-;-;1;3;1;6;2;2;7;11;4;2;1;2;4;5;5;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58
"354190 QUELUZ";-;-;-;-;-;-;-;2;7;12;38;72;51;40;39;27;13;5;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;1;1;-;-;-;-;-;314
"354200 QUINTANA";-;-;-;-;2;1;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"354210 RAFARD";-;-;-;-;-;-;1;1;2;9;11;23;27;22;16;3;2;3;5;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;9;9;7;18;4;-;181
"354220 RANCHARIA";-;-;-;1;4;1;5;6;9;29;27;48;58;37;51;40;26;25;15;7;6;3;2;2;3;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;1;-;-;-;-;411
"354230 REDENCAO DA SERRA";-;-;-;2;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"354240 REGENTE FEIJO";-;-;-;-;-;-;-;-;-;-;-;1;4;2;20;13;7;11;5;5;3;3;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;6;-;1;1;-;4;1;-;-;-;-;94
"354250 REGINOPOLIS";-;-;-;-;1;-;1;-;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"354260 REGISTRO";-;-;-;3;2;6;4;3;12;18;23;28;18;14;34;14;26;20;20;27;8;8;14;8;4;1;1;-;1;3;-;-;2;1;1;3;-;1;-;1;1;-;1;-;-;1;1;2;-;1;1;-;1;-;338
"354270 RESTINGA";-;-;-;-;-;-;-;-;1;1;1;17;17;7;10;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56
"354280 RIBEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"354290 RIBEIRAO BONITO";-;-;-;4;3;12;2;4;1;-;13;23;16;37;40;40;41;32;22;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;294
"354310 RIBEIRAO CORRENTE";-;-;-;-;-;-;-;-;-;-;-;3;1;1;-;1;3;-;4;4;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"354320 RIBEIRAO DO SUL";-;-;-;-;-;1;5;1;3;13;2;5;2;4;6;10;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"354323 RIBEIRAO DOS INDIOS";-;-;-;-;-;-;-;-;-;4;5;4;1;3;-;-;-;-;2;3;7;4;-;2;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;39
"354325 RIBEIRAO GRANDE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"354330 RIBEIRAO PIRES";-;-;-;-;-;-;1;-;1;-;3;-;1;3;1;4;4;4;2;-;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"354340 RIBEIRAO PRETO";-;9;3;8;17;21;28;44;62;81;114;141;91;161;273;239;301;349;280;273;239;171;142;103;113;84;54;39;27;35;31;29;26;32;21;19;18;16;10;16;25;11;26;22;39;60;71;78;107;170;206;305;303;2;5145
"354360 RIFAINA";-;15;15;39;41;30;6;3;2;-;1;2;1;1;1;-;-;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2;1;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;4;170
"354370 RINCAO";-;-;-;-;-;-;3;1;4;11;9;5;10;5;5;7;6;9;13;7;3;3;-;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;107
"354380 RINOPOLIS";-;-;-;1;5;13;9;15;16;23;32;46;50;39;16;15;10;13;10;4;10;5;3;3;-;5;-;2;-;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;352
"354390 RIO CLARO";-;136;267;622;837;1299;1339;1718;1732;1766;1984;1892;1570;1463;1338;1031;948;720;502;262;141;100;48;44;29;14;5;2;1;-;2;1;-;-;-;-;1;1;2;2;1;1;1;-;1;1;1;-;7;4;1;6;16;76;21935
"354400 RIO DAS PEDRAS";-;-;-;-;-;-;1;1;2;8;5;10;13;14;27;48;93;42;32;31;11;7;13;5;5;1;4;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;377
"354410 RIO GRANDE DA SERRA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"354420 RIOLANDIA";-;-;1;-;1;2;3;3;7;8;4;6;6;11;12;9;26;22;12;6;7;5;8;6;4;4;-;2;6;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;185
"354425 ROSANA";-;6;4;10;15;12;17;18;30;26;36;53;36;38;44;33;26;31;15;21;12;25;11;16;5;1;3;2;1;-;2;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;557
"354430 ROSEIRA";-;-;-;-;-;-;-;-;-;1;2;4;2;-;8;5;4;8;4;3;4;3;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;57
"354440 RUBIACEA";-;1;2;3;5;16;13;22;15;5;3;-;3;4;3;5;3;3;4;1;2;1;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;123
"354450 RUBINEIA";-;12;16;1;3;3;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;10;51
"354460 SABINO";-;-;-;-;1;1;10;6;30;3;6;11;15;10;5;7;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;110
"354470 SAGRES";-;-;-;-;-;1;1;1;-;1;7;2;5;2;6;5;-;5;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;42
"354480 SALES";-;7;16;23;52;43;25;33;38;36;28;22;18;10;7;4;2;4;2;-;1;-;-;-;-;1;-;-;1;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;3;380
"354490 SALES OLIVEIRA";-;-;-;-;-;-;-;1;2;-;-;1;1;1;1;2;-;-;1;-;-;-;2;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;16
"354500 SALESOPOLIS";-;-;-;-;-;-;-;1;-;-;1;1;3;1;-;-;-;3;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;14
"354510 SALMOURAO";-;-;1;-;-;-;-;-;2;5;7;10;11;8;13;5;2;-;-;-;-;1;-;-;-;4;6;-;1;1;6;-;1;3;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;91
"354515 SALTINHO";-;-;-;-;-;-;-;-;1;1;1;-;1;3;3;8;3;7;3;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"354520 SALTO";-;-;-;4;7;13;19;22;40;73;87;92;129;85;100;133;146;139;110;79;44;29;31;19;8;10;7;2;2;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1436
"354530 SALTO DE PIRAPORA";-;9;31;132;192;161;209;188;168;179;145;112;94;54;44;40;37;21;10;8;12;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1854
"354540 SALTO GRANDE";-;2;-;-;-;1;-;2;1;5;10;5;9;4;7;6;4;5;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65
"354550 SANDOVALINA";-;1;4;-;-;2;-;-;1;1;-;2;2;1;-;1;1;1;2;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"354560 SANTA ADELIA";-;3;8;6;7;25;13;32;28;18;37;25;21;21;20;7;13;13;6;7;6;4;4;1;3;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5;339
"354570 SANTA ALBERTINA";-;-;1;2;4;5;14;9;17;34;19;26;28;22;22;8;4;12;3;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;236
"354580 SANTA BARBARA D'OESTE";-;7;2;31;35;61;81;98;127;237;285;273;281;135;95;122;76;68;38;36;22;3;12;10;4;2;-;5;1;3;6;1;2;2;-;-;2;-;5;-;4;2;2;1;2;4;4;4;8;19;2;4;3;7;2234
"354600 SANTA BRANCA";-;-;-;-;-;-;-;-;-;2;1;3;2;2;6;2;3;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"354610 SANTA CLARA D'OESTE";-;3;2;7;4;1;1;-;-;-;1;-;-;-;1;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;26
"354620 SANTA CRUZ DA CONCEICAO";-;-;-;-;-;-;-;2;2;1;-;2;4;2;2;-;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"354625 SANTA CRUZ DA ESPERANCA";-;-;-;-;-;-;-;1;1;-;2;3;1;3;3;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"354630 SANTA CRUZ DAS PALMEIRAS";-;-;-;2;4;5;12;16;23;36;54;62;62;50;91;98;118;91;64;34;26;10;10;5;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;877
"354640 SANTA CRUZ DO RIO PARDO";-;-;-;-;-;-;1;3;1;11;22;25;35;43;74;96;69;82;75;44;44;17;8;3;5;6;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;-;1;-;-;-;-;672
"354650 SANTA ERNESTINA";-;-;-;-;-;3;2;3;5;10;10;24;14;11;27;33;14;14;8;6;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;187
"354660 SANTA FE DO SUL";-;7;11;4;24;16;17;12;19;18;38;14;9;11;46;23;22;32;35;16;17;9;10;4;8;4;9;2;8;1;2;2;1;5;2;3;-;2;6;2;-;2;1;2;1;2;2;7;6;5;7;8;-;3;517
"354670 SANTA GERTRUDES";-;1;-;-;1;9;4;13;15;10;19;21;12;21;22;12;9;15;8;6;1;-;3;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;210
"354680 SANTA ISABEL";-;-;-;-;-;1;-;1;2;6;16;15;16;22;16;18;18;27;23;4;-;5;5;5;2;1;2;1;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;209
"354690 SANTA LUCIA";-;-;-;1;-;-;1;-;1;4;-;-;-;3;8;3;8;14;8;5;3;6;8;5;7;4;-;-;-;1;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;93
"354700 SANTA MARIA DA SERRA";-;-;-;-;-;-;-;-;-;1;1;-;2;2;-;-;5;2;-;-;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"354710 SANTA MERCEDES";-;-;-;-;-;1;-;-;3;16;14;6;18;9;6;6;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;83
"354720 SANTANA DA PONTE PENSA";-;-;-;2;4;1;6;1;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"354730 SANTANA DE PARNAIBA";-;-;-;1;3;7;8;14;43;91;118;127;129;105;75;46;27;31;14;9;1;1;1;2;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;857
"354740 SANTA RITA D'OESTE";-;-;-;-;-;3;12;22;17;31;27;19;7;8;3;1;2;-;5;-;-;2;-;-;-;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;163
"354750 SANTA RITA DO PASSA QUATRO";-;4;8;8;11;16;19;39;41;57;76;89;41;35;52;50;48;44;34;33;10;6;7;5;2;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;742
"354760 SANTA ROSA DE VITERBO";-;-;-;-;1;6;8;6;13;21;6;16;-;-;1;-;-;1;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;82
"354765 SANTA SALETE";-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"354770 SANTO ANASTACIO";-;-;-;-;1;3;-;1;-;3;5;3;5;6;5;11;13;23;13;7;7;9;8;1;4;3;3;1;-;2;-;1;1;-;-;3;-;4;2;1;-;-;-;-;-;-;1;1;-;1;2;4;1;-;159
"354780 SANTO ANDRE";-;1;-;3;8;7;15;26;31;79;114;146;105;140;159;150;163;133;60;36;23;18;16;11;6;6;1;2;2;1;-;-;1;-;-;1;-;-;-;-;-;1;-;1;1;-;1;-;-;2;-;-;-;2;1472
"354790 SANTO ANTONIO DA ALEGRIA";-;-;-;-;-;-;-;-;-;-;1;1;2;-;2;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;10
"354800 SANTO ANTONIO DE POSSE";-;5;11;13;25;56;77;75;107;217;375;209;150;232;493;157;223;221;129;197;59;15;34;42;7;4;-;3;-;3;1;1;1;1;2;1;2;1;1;1;6;1;2;1;6;3;7;4;6;2;2;1;-;2;3194
"354805 SANTO ANTONIO DO ARACANGUA";-;-;-;-;-;5;6;4;6;12;9;6;4;7;4;2;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69
"354810 SANTO ANTONIO DO JARDIM";-;1;-;-;2;-;-;-;-;1;-;7;8;3;12;5;6;7;5;5;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66
"354820 SANTO ANTONIO DO PINHAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"354830 SANTO EXPEDITO";-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"354840 SANTOPOLIS DO AGUAPEI";-;-;-;-;-;-;-;-;-;-;-;1;4;5;8;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"354850 SANTOS";1;10;2;16;8;8;12;18;46;69;89;212;454;373;438;364;381;324;246;208;120;97;79;45;43;15;19;6;9;5;1;1;2;3;-;2;1;1;1;-;3;-;-;1;2;5;3;1;6;2;3;7;1;3;3766
"354860 SAO BENTO DO SAPUCAI";-;-;-;-;-;-;-;-;1;-;-;-;1;2;1;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"354870 SAO BERNARDO DO CAMPO";-;1;1;6;9;16;49;76;80;164;220;306;209;225;321;296;299;209;124;98;50;27;29;20;18;6;7;3;1;3;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;2;-;-;2;4;1;-;-;-;2887
"354880 SAO CAETANO DO SUL";-;-;-;-;-;2;3;6;11;20;22;44;41;34;30;38;44;29;19;10;5;8;-;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;374
"354890 SAO CARLOS";-;3;7;41;75;70;20;45;130;530;980;680;356;398;346;372;516;98;21;32;29;18;16;11;6;3;3;2;2;2;2;-;2;-;1;1;1;-;3;1;3;2;4;3;6;6;11;6;3;5;4;4;4;5;4889
"354900 SAO FRANCISCO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;2;1;-;-;-;-;-;-;3;1;2;-;-;1;2;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"354910 SAO JOAO DA BOA VISTA";-;7;17;67;75;222;272;307;481;463;497;434;327;383;418;389;273;318;228;142;73;62;38;27;12;9;1;2;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;1;-;1;2;4;2;5;5563
"354920 SAO JOAO DAS DUAS PONTES";-;-;5;1;5;6;7;4;4;11;4;13;16;4;9;21;10;10;1;1;2;1;-;1;-;2;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;142
"354925 SAO JOAO DE IRACEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"354930 SAO JOAO DO PAU D'ALHO";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;1;-;1;-;-;13
"354940 SAO JOAQUIM DA BARRA";-;4;2;2;-;-;1;13;13;22;29;49;33;60;99;43;73;113;61;54;51;26;19;13;3;5;4;1;2;2;2;1;3;1;-;-;1;-;-;3;-;3;2;-;1;-;1;1;-;5;4;4;5;2;836
"354950 SAO JOSE DA BELA VISTA";-;-;-;-;-;-;-;-;4;1;1;2;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;5;10;6;-;1;2;1;-;39
"354960 SAO JOSE DO BARREIRO";-;-;-;-;7;2;2;9;6;13;14;-;5;5;-;-;3;6;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75
"354970 SAO JOSE DO RIO PARDO";-;-;-;1;3;11;13;25;36;54;56;87;92;77;81;101;81;71;85;46;30;21;16;13;9;6;-;2;3;1;-;-;-;-;-;-;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1025
"354980 SAO JOSE DO RIO PRETO";-;92;135;159;218;327;340;424;545;733;910;914;1054;1172;1633;1613;1832;1989;1565;1299;1154;939;749;502;491;322;142;94;119;163;92;75;82;60;52;48;23;25;27;39;34;35;38;29;41;40;35;56;47;61;71;80;67;38;22824
"354990 SAO JOSE DOS CAMPOS";-;12;21;26;50;85;113;204;325;508;698;1093;1145;1128;1360;1334;1282;1040;1214;990;720;381;291;179;95;47;35;8;6;10;5;2;6;3;1;1;4;2;6;6;7;5;4;7;4;7;15;12;16;24;26;25;9;7;14604
"354995 SAO LOURENCO DA SERRA";-;-;-;-;-;-;-;-;-;1;1;-;2;1;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"355000 SAO LUIS DO PARAITINGA";-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"355010 SAO MANUEL";-;-;-;1;-;-;-;4;17;11;29;33;54;22;28;37;33;30;14;8;8;-;1;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;336
"355020 SAO MIGUEL ARCANJO";-;-;-;-;-;-;1;1;-;1;8;2;-;-;1;1;-;1;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;22
"355030 SAO PAULO";-;76;105;230;359;748;891;1681;2810;4252;5907;7485;2635;2475;2887;2657;2560;2226;1630;996;588;386;310;162;98;65;82;46;41;42;36;19;16;9;16;10;4;10;9;14;12;5;15;14;6;20;28;20;30;36;39;35;33;43;44909
"355040 SAO PEDRO";-;-;1;3;2;6;5;5;5;18;25;23;32;27;33;31;30;34;34;14;10;5;1;5;3;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;356
"355050 SAO PEDRO DO TURVO";-;-;-;6;10;14;25;29;35;20;59;21;12;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;234
"355060 SAO ROQUE";-;-;1;2;2;6;4;12;25;28;31;42;58;47;39;59;65;32;20;15;6;15;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;1;-;1;-;-;520
"355070 SAO SEBASTIAO";-;13;9;18;28;29;57;59;155;411;486;554;429;463;483;355;390;304;205;149;67;35;48;15;14;5;3;1;1;2;2;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;1;2;-;1;-;-;2;7;4806
"355080 SAO SEBASTIAO DA GRAMA";-;-;-;1;-;-;-;-;-;1;3;1;-;2;-;-;-;2;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;15
"355090 SAO SIMAO";-;-;-;-;-;-;1;2;3;8;11;8;6;11;14;7;15;27;37;30;21;19;20;4;2;2;3;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;2;4;7;9;4;5;-;288
