DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2016
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"500600 NOVA ALVORADA DO SUL";-;1;-;-;-;-;1;-;-;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;7
"500620 NOVA ANDRADINA";-;16;11;31;27;31;38;30;35;37;32;20;9;25;18;26;16;6;3;2;2;-;2;-;-;2;-;-;-;-;1;-;-;1;-;-;-;-;1;-;2;1;1;1;-;2;-;-;-;-;-;2;5;-;436
"500625 NOVO HORIZONTE DO SUL";-;-;-;7;6;6;10;13;4;14;5;7;8;11;15;9;3;3;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;125
"500627 PARAISO DAS AGUAS";-;4;4;3;1;2;1;-;1;1;-;-;-;-;1;2;-;-;-;1;1;2;-;1;1;-;1;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;4;-;38
"500630 PARANAIBA";-;1;1;2;-;2;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"500635 PARANHOS";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;5
"500640 PEDRO GOMES";-;4;-;1;2;1;5;3;2;7;1;2;3;2;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;44
"500660 PONTA PORA";-;6;2;6;7;6;4;2;2;4;4;2;2;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;54
"500690 PORTO MURTINHO";-;3;1;-;2;1;3;5;2;2;1;3;1;1;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;30
"500710 RIBAS DO RIO PARDO";-;14;2;17;12;1;1;-;-;-;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5;-;58
"500720 RIO BRILHANTE";-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;9
"500730 RIO NEGRO";-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"500740 RIO VERDE DE MATO GROSSO";-;5;3;6;8;10;12;22;8;5;9;3;8;5;3;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;118
"500750 ROCHEDO";-;1;3;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"500755 SANTA RITA DO PARDO";-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"500769 SAO GABRIEL DO OESTE";-;12;10;30;30;21;39;37;32;28;42;18;11;12;10;3;1;3;2;1;-;1;2;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;-;1;-;1;-;-;-;-;-;-;1;-;3;-;356
"500770 SETE QUEDAS";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"500780 SELVIRIA";-;-;-;1;1;1;1;1;1;3;4;1;2;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;21
"500790 SIDROLANDIA";-;25;10;9;24;20;18;12;24;13;11;8;16;16;7;5;3;3;7;5;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;14;-;254
"500793 SONORA";-;16;12;13;16;16;28;34;25;22;39;36;46;35;23;31;15;6;7;8;6;8;13;4;4;6;4;1;1;1;2;1;-;1;2;-;-;-;-;-;-;-;1;-;-;-;3;2;6;3;2;-;-;-;499
"500795 TACURU";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"500797 TAQUARUSSU";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"500800 TERENOS";-;5;5;-;2;3;2;2;1;3;2;-;3;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;35
"500830 TRES LAGOAS";-;82;79;76;85;93;76;53;50;36;29;21;37;49;37;36;18;16;17;7;10;8;4;3;4;4;2;2;3;3;4;1;2;3;4;1;-;3;2;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;965
"500840 VICENTINA";-;1;2;1;-;6;1;3;4;5;1;3;-;6;2;3;-;1;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;44
" MUNICIPIO IGNORADO - MT";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"510010 ACORIZAL";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"510020 AGUA BOA";-;1;2;-;2;2;2;3;8;-;3;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;27
"510025 ALTA FLORESTA";-;179;131;123;120;129;183;193;145;109;77;38;48;42;23;30;13;7;5;3;1;3;2;7;1;4;-;-;-;1;1;1;2;2;5;3;-;-;7;2;6;4;5;5;11;6;13;13;13;20;23;24;69;-;1852
"510030 ALTO ARAGUAIA";-;1;-;1;-;1;-;-;-;1;-;2;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"510035 ALTO BOA VISTA";-;-;-;-;-;-;2;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"510040 ALTO GARCAS";-;-;-;-;1;-;-;-;2;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;10
"510050 ALTO PARAGUAI";-;-;-;1;-;2;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"510060 ALTO TAQUARI";-;-;-;1;-;-;1;2;2;2;-;4;5;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;22
"510080 APIACAS";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"510100 ARAGUAIANA";-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4
"510120 ARAGUAINHA";-;-;4;3;-;1;-;-;3;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;14
"510125 ARAPUTANGA";-;2;5;14;-;1;2;2;5;1;6;1;-;1;-;2;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45
"510130 ARENAPOLIS";-;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;3;-;11
"510140 ARIPUANA";-;25;51;53;51;85;58;46;18;13;6;15;5;4;1;1;2;-;-;2;1;3;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;6;5;-;2;-;1;-;1;4;6;4;5;4;17;27;-;526
"510170 BARRA DO BUGRES";-;-;1;1;1;3;1;-;-;-;-;-;-;4;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"510180 BARRA DO GARCAS";-;15;26;16;13;20;13;6;12;3;3;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;1;-;-;-;3;7;-;144
"510185 BOM JESUS DO ARAGUAIA";-;14;6;12;17;8;7;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;70
"510190 BRASNORTE";-;5;1;3;2;5;1;-;4;1;1;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;4;-;34
"510250 CACERES";-;2;-;-;-;-;1;1;-;-;2;-;-;-;2;-;-;-;-;1;-;2;-;3;3;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;2;1;-;-;28
"510260 CAMPINAPOLIS";-;-;1;1;3;2;-;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;3;1;-;1;-;-;21
"510263 CAMPO NOVO DO PARECIS";-;6;9;10;8;5;5;4;1;1;3;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;4;1;62
"510267 CAMPO VERDE";-;17;18;16;16;18;16;27;20;8;6;8;7;3;6;2;4;2;1;1;-;-;1;1;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;2;2;2;4;2;-;13;1;228
"510268 CAMPOS DE JULIO";-;2;2;6;6;2;3;4;5;4;3;5;1;3;6;9;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;67
"510269 CANABRAVA DO NORTE";-;-;-;-;-;1;2;9;6;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"510270 CANARANA";-;16;11;10;10;20;14;39;45;42;31;38;20;14;7;9;3;-;3;2;1;-;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;7;-;349
"510279 CARLINDA";-;2;1;-;1;-;1;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;1;-;-;-;-;-;14
"510285 CASTANHEIRA";-;3;3;3;2;2;3;2;2;2;4;1;-;-;1;-;-;-;3;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;37
"510300 CHAPADA DOS GUIMARAES";-;-;2;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;11
"510305 CLAUDIA";-;3;-;-;-;2;2;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;3;-;15
"510310 COCALINHO";-;-;2;1;-;-;2;1;-;3;3;3;-;5;1;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;25
"510320 COLIDER";-;-;10;12;28;18;23;31;35;28;12;16;11;7;1;-;-;2;3;3;-;2;1;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;-;-;-;-;7;-;257
"510325 COLNIZA";-;39;17;6;16;24;14;12;8;8;9;4;5;8;6;11;2;4;10;1;3;3;5;2;1;1;4;-;3;2;1;1;1;2;1;-;1;5;7;13;16;12;7;11;20;44;60;40;46;48;45;52;14;-;675
"510330 COMODORO";-;7;6;8;1;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;27
"510335 CONFRESA";-;4;3;9;3;11;13;8;7;12;3;3;2;1;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;86
"510337 COTRIGUACU";-;37;28;8;9;9;10;3;1;-;2;1;2;2;6;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;1;3;26;-;155
"510340 CUIABA";-;109;91;79;110;104;101;69;63;25;31;19;14;48;43;37;18;20;22;21;17;16;16;10;17;15;14;15;14;8;17;24;24;46;24;15;36;25;34;27;26;14;7;5;15;17;21;30;34;27;21;21;77;2;1755
"510345 DENISE";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"510350 DIAMANTINO";-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;4
"510360 DOM AQUINO";-;1;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;7
"510370 FELIZ NATAL";-;-;-;1;2;1;1;-;-;1;2;1;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;1;2;1;1;-;-;-;-;3;2;3;1;2;1;1;-;-;-;-;-;-;-;1;-;31
"510385 GAUCHA DO NORTE";-;2;8;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4;-;22
"510390 GENERAL CARNEIRO";-;4;4;6;9;4;6;5;3;6;1;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;54
"510410 GUARANTA DO NORTE";-;65;104;123;94;59;71;60;19;17;8;10;11;3;3;1;1;-;-;1;1;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;1;2;2;2;-;-;-;2;-;2;1;3;1;3;5;30;-;708
"510420 GUIRATINGA";-;-;-;1;-;1;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"510450 INDIAVAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"510452 IPIRANGA DO NORTE";-;5;1;3;3;2;3;7;2;2;1;1;4;2;-;3;5;7;5;1;3;3;4;5;1;7;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;83
"510454 ITANHANGA";-;-;-;-;1;6;7;3;3;5;9;2;1;2;4;2;1;-;-;-;1;-;-;1;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;54
"510455 ITAUBA";-;-;3;3;9;11;7;9;15;2;-;-;5;5;-;3;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;78
"510460 ITIQUIRA";-;1;-;1;4;1;1;1;6;14;16;2;8;3;2;4;1;2;1;3;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;79
"510480 JACIARA";-;14;14;29;43;66;39;41;29;16;20;10;7;13;6;11;2;2;2;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;8;-;379
"510490 JANGADA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"510500 JAURU";-;-;-;1;2;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"510510 JUARA";-;7;-;-;1;-;2;-;1;1;2;2;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;1;3;1;-;-;-;1;2;-;30
"510515 JUINA";-;57;65;67;60;58;39;30;15;16;9;7;5;10;5;4;4;10;2;3;2;1;2;1;1;-;1;1;-;1;2;-;1;-;-;1;2;1;1;1;-;2;-;-;1;-;-;3;4;6;6;19;42;-;568
"510517 JURUENA";-;-;1;3;5;5;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"510520 JUSCIMEIRA";-;-;1;-;1;-;4;4;6;6;2;2;1;3;-;1;-;-;-;1;-;-;-;1;2;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"510525 LUCAS DO RIO VERDE";-;15;3;7;12;15;11;2;4;4;7;3;1;-;1;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;2;3;5;9;5;12;-;128
"510550 VILA BELA DA SANTISSIMA TRINDADE";-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"510558 MARCELANDIA";-;12;13;11;26;35;10;27;3;12;6;2;2;5;4;3;2;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;1;2;4;2;1;-;-;6;-;198
"510560 MATUPA";-;32;49;37;19;30;15;14;8;14;3;2;4;3;3;3;4;1;1;1;2;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;3;-;-;-;-;1;-;-;-;2;1;-;1;-;1;6;10;-;272
"510562 MIRASSOL D'OESTE";-;9;6;7;7;10;-;-;1;1;-;2;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;-;55
"510590 NOBRES";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4
"510600 NORTELANDIA";-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"510615 NOVA BANDEIRANTES";-;4;5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"510617 NOVA NAZARE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"510618 NOVA LACERDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"510619 NOVA SANTA HELENA";-;2;6;11;10;6;18;10;8;13;3;1;2;5;1;1;3;1;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;107
"510620 NOVA BRASILANDIA";-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"510621 NOVA CANAA DO NORTE";-;-;-;-;2;1;12;15;17;5;11;6;3;3;1;5;5;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;88
"510622 NOVA MUTUM";-;12;24;18;14;15;18;23;19;16;8;9;8;7;5;5;2;2;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;7;-;217
"510623 NOVA OLIMPIA";-;1;-;-;3;1;3;3;-;5;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"510624 NOVA UBIRATA";-;4;4;4;3;-;3;3;6;2;2;-;1;-;-;1;1;-;-;1;1;2;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;44
"510625 NOVA XAVANTINA";-;11;16;12;14;22;21;7;10;4;7;5;1;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;4;-;140
"510626 NOVO MUNDO";-;18;15;7;6;16;16;21;15;6;13;9;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;2;-;154
"510627 NOVO HORIZONTE DO NORTE";-;2;1;1;1;2;3;4;2;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;22
"510628 NOVO SAO JOAQUIM";-;5;5;1;-;2;2;2;1;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;25
"510629 PARANAITA";-;-;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4;3;-;15
"510630 PARANATINGA";-;3;26;36;17;10;9;20;19;12;8;17;4;1;4;2;2;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;4;-;2;3;1;1;-;-;-;1;-;-;-;1;1;-;209
"510631 NOVO SANTO ANTONIO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"510637 PEDRA PRETA";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"510642 PEIXOTO DE AZEVEDO";-;57;73;62;40;36;64;38;25;48;33;22;14;12;10;13;8;4;9;6;-;1;1;-;2;3;-;-;1;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;1;-;2;-;3;1;2;5;19;-;618
"510645 PLANALTO DA SERRA";-;4;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;8
