DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2019
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"355100 SAO VICENTE";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;1;-;1;-;1;1;2;-;-;2;2;1;1;-;-;1;2;1;-;-;-;1;2;-;1;-;1;-;-;-;-;-;-;-;-;-;-;24
"355110 SARAPUI";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"355120 SARUTAIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"355130 SEBASTIANOPOLIS DO SUL";-;-;-;6;4;1;3;1;1;-;-;2;-;-;1;-;5;2;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;30
"355140 SERRA AZUL";-;-;-;-;-;-;1;5;-;2;6;2;4;21;6;24;7;1;2;2;5;13;5;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;109
"355150 SERRANA";-;-;-;-;-;-;-;4;3;6;8;38;72;83;97;98;81;56;64;31;21;23;15;7;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;712
"355160 SERRA NEGRA";-;-;-;-;-;-;-;-;-;-;1;-;-;5;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"355170 SERTAOZINHO";-;-;2;1;1;4;5;5;5;8;15;20;21;31;64;75;82;116;134;133;174;139;70;86;54;48;26;18;19;7;12;12;4;5;6;5;2;-;2;-;-;-;1;6;1;4;3;7;8;28;36;32;24;-;1561
"355180 SETE BARRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;3;9;33;-;-;3;3;-;56
"355190 SEVERINIA";-;-;1;1;1;-;2;3;1;2;-;3;8;6;24;28;37;59;74;78;119;65;63;54;38;19;19;10;9;5;4;7;1;6;3;1;1;3;-;-;1;2;-;-;-;1;-;1;-;-;2;-;-;-;762
"355210 SOCORRO";-;1;-;-;-;-;2;3;-;1;-;1;6;3;4;3;4;7;9;17;9;10;5;3;1;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;93
"355220 SOROCABA";-;2;-;4;1;8;10;6;5;17;15;18;63;69;64;62;64;76;74;69;80;60;41;38;23;22;26;14;6;2;8;2;2;5;6;2;3;6;4;3;3;2;-;1;1;1;1;3;1;1;3;5;2;-;1004
"355230 SUD MENNUCCI";-;1;2;1;9;9;31;50;18;35;32;18;26;30;32;22;17;20;12;20;15;19;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;425
"355240 SUMARE";-;-;-;-;-;2;-;3;7;10;13;36;36;60;111;166;97;95;60;50;96;94;45;22;11;3;5;1;-;2;2;2;-;-;-;-;1;-;1;-;1;-;-;-;-;1;-;1;1;2;3;-;-;-;1040
"355250 SUZANO";-;-;-;-;-;-;2;-;1;2;1;2;4;6;15;22;23;49;43;45;36;54;19;7;11;14;7;7;5;4;2;-;2;-;1;1;1;-;1;2;6;4;6;6;2;-;1;-;2;-;-;-;-;-;416
"355255 SUZANAPOLIS";-;7;14;22;35;20;39;16;14;10;4;15;12;13;25;16;7;4;9;8;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;299
"355260 TABAPUA";-;-;-;-;-;2;1;3;8;9;8;18;25;33;35;52;59;43;47;65;74;55;21;14;14;10;9;2;2;2;1;1;1;-;-;-;-;1;-;1;-;-;-;-;1;2;-;1;-;1;-;-;1;-;622
"355270 TABATINGA";-;-;-;-;-;4;25;21;3;3;5;1;1;1;5;1;4;15;53;26;5;-;2;-;1;-;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;180
"355280 TABOAO DA SERRA";-;-;-;-;-;-;1;-;1;1;1;1;3;2;4;1;4;7;12;10;4;4;10;3;4;5;1;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;82
"355290 TACIBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;7;4;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"355300 TAGUAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;3;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;11
"355310 TAIACU";-;-;-;1;-;-;1;4;2;2;4;1;4;3;13;5;10;9;5;2;6;4;4;3;1;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;90
"355320 TAIUVA";-;-;-;-;-;1;-;2;8;6;2;3;11;13;15;2;2;2;15;2;9;2;6;5;3;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113
"355330 TAMBAU";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"355340 TANABI";-;-;-;3;1;6;9;8;16;21;9;30;26;29;66;93;118;112;143;164;178;127;121;97;59;54;46;19;17;10;9;5;9;6;4;-;1;2;-;2;1;1;1;1;-;3;-;2;2;3;2;4;2;-;1642
"355360 TAPIRATIBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;5
"355365 TAQUARAL";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;4;7;5;1;2;5;2;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"355370 TAQUARITINGA";-;2;1;7;10;14;23;24;35;51;66;74;124;166;296;339;374;358;382;423;398;314;232;97;75;47;31;30;11;16;3;5;7;5;3;1;1;-;1;1;-;1;1;1;2;-;1;1;1;-;1;3;3;-;4062
"355380 TAQUARITUBA";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;2;4;2;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"355390 TARABAI";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"355395 TARUMA";-;-;-;-;-;-;-;-;1;-;-;1;2;5;10;35;19;16;19;13;3;7;2;-;3;3;3;2;4;1;6;3;2;-;-;-;-;-;-;-;-;-;-;3;1;-;-;1;-;-;-;-;-;-;165
"355400 TATUI";-;-;-;-;1;-;-;-;2;1;-;2;3;-;1;2;3;2;3;1;8;2;1;5;5;2;1;-;1;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;50
"355410 TAUBATE";-;-;-;-;1;-;4;3;1;2;1;2;7;4;5;8;5;8;16;7;13;16;16;9;6;11;2;8;9;4;1;4;2;2;1;2;2;2;1;1;3;4;2;4;2;-;1;2;-;5;4;5;5;-;223
"355430 TEODORO SAMPAIO";-;-;-;-;-;1;-;-;-;2;7;6;3;2;1;7;6;10;8;4;8;8;6;5;9;4;2;1;1;1;-;1;-;-;-;-;-;-;-;-;-;2;1;3;-;-;-;1;-;-;-;-;-;-;110
"355440 TERRA ROXA";-;7;1;5;11;16;24;34;14;9;20;7;1;2;1;2;3;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;163
"355450 TIETE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"355470 TORRINHA";-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;2;2;4;1;1;2;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"355475 TRABIJU";-;-;-;-;-;1;2;2;1;3;3;3;7;3;3;-;6;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;-;1;6;3;2;-;-;-;57
"355480 TREMEMBE";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;2;1;-;1;2;3;-;3;3;-;3;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;25
"355490 TRES FRONTEIRAS";-;-;-;-;2;2;2;3;12;4;3;5;8;8;4;10;14;4;6;-;3;1;9;3;5;2;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113
"355495 TUIUTI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"355500 TUPA";-;-;-;5;11;9;21;13;24;33;37;84;156;212;344;521;556;679;737;727;653;408;315;305;147;120;89;33;35;11;9;6;8;2;4;5;2;3;4;1;1;2;3;5;3;1;1;-;-;-;3;2;1;-;6351
"355510 TUPI PAULISTA";-;7;4;12;14;18;17;18;17;13;18;23;14;5;12;14;14;7;18;10;14;8;1;1;2;2;3;2;1;4;8;3;3;-;1;1;2;-;1;1;1;-;-;-;-;-;-;-;1;-;-;-;4;-;319
"355520 TURIUBA";-;-;-;-;-;-;1;-;-;-;-;-;4;-;7;11;16;9;3;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56
"355530 TURMALINA";-;-;-;-;-;-;-;1;-;-;-;1;-;3;8;2;6;8;1;-;2;1;1;-;2;1;2;-;-;4;2;2;-;-;-;-;-;-;-;-;-;1;5;1;3;5;2;3;2;3;1;1;-;-;74
"355535 UBARANA";-;-;3;1;10;11;19;28;25;27;23;17;20;20;19;23;40;9;17;23;18;10;11;13;1;-;-;-;1;-;3;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;398
"355540 UBATUBA";-;1;2;3;2;3;3;2;9;8;5;10;9;17;18;18;5;14;27;40;19;3;4;5;7;2;-;4;-;-;-;1;2;1;1;-;-;-;-;-;1;1;1;-;2;1;2;-;-;-;1;-;1;-;255
"355550 UBIRAJARA";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"355560 UCHOA";-;24;25;26;34;38;53;64;55;29;9;14;10;10;17;13;5;4;7;16;9;8;5;6;6;7;3;-;-;2;1;1;1;-;-;-;-;1;-;-;-;1;1;-;1;-;-;-;1;1;1;-;14;-;523
"355570 UNIAO PAULISTA";-;2;4;22;10;17;18;6;5;5;5;3;4;3;2;-;3;3;3;2;3;6;3;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;134
"355580 URANIA";-;1;-;-;-;-;1;1;4;-;2;6;7;3;10;5;7;22;39;33;16;1;1;1;6;6;1;2;2;1;-;-;-;-;1;-;-;-;1;-;3;1;-;-;2;-;1;2;2;5;5;6;6;-;213
"355590 URU";-;-;-;-;-;-;-;-;-;-;1;-;1;4;1;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"355600 URUPES";-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;1;1;-;1;-;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"355610 VALENTIM GENTIL";-;1;1;1;7;4;4;4;1;4;5;13;15;17;11;1;1;13;19;12;8;3;3;2;-;3;2;-;-;-;-;2;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;162
"355620 VALINHOS";-;1;-;-;2;-;1;-;2;2;5;2;1;8;13;18;15;15;21;30;20;17;8;13;14;7;3;3;1;3;-;1;-;1;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;230
"355630 VALPARAISO";-;-;-;-;-;-;3;1;-;2;6;4;5;2;14;7;12;7;14;15;14;17;11;17;8;15;11;16;10;6;3;2;2;-;-;2;-;4;-;8;-;1;2;4;1;4;2;1;4;1;3;1;-;-;262
"355635 VARGEM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"355640 VARGEM GRANDE DO SUL";-;-;-;-;-;1;-;3;9;11;5;13;6;17;21;33;37;45;16;43;46;37;24;33;7;8;5;2;2;3;1;-;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;433
"355645 VARGEM GRANDE PAULISTA";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;5
"355650 VARZEA PAULISTA";-;-;-;1;-;-;-;1;-;4;9;23;31;56;41;62;61;81;92;70;36;37;17;22;9;4;4;1;1;1;-;-;-;-;-;-;-;2;-;-;-;-;1;1;1;-;-;1;-;-;-;-;-;-;670
"355660 VERA CRUZ";-;-;-;1;-;-;-;-;-;-;-;-;-;5;2;4;4;2;1;13;9;6;5;6;1;-;2;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;65
"355670 VINHEDO";-;-;-;-;-;-;-;1;1;3;1;2;4;9;9;14;5;13;11;14;7;7;2;1;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;108
"355680 VIRADOURO";-;-;-;-;-;-;1;1;1;2;1;3;9;8;21;31;39;23;33;38;28;26;3;13;2;9;4;3;6;3;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;311
"355690 VISTA ALEGRE DO ALTO";-;-;-;-;-;-;1;-;-;1;-;-;2;1;2;12;4;7;14;32;39;24;20;26;9;9;11;5;3;4;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;228
"355695 VITORIA BRASIL";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;1;-;2;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;2;-;3;1;3;3;2;2;2;1;2;2;-;-;38
"355700 VOTORANTIM";-;-;-;1;-;-;2;2;1;5;5;12;9;17;16;13;9;15;12;6;5;7;8;3;-;3;4;2;2;2;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;163
"355710 VOTUPORANGA";-;4;4;7;10;16;40;26;37;59;38;53;94;96;134;163;246;273;290;321;419;372;323;364;325;286;231;166;125;83;110;94;64;63;66;58;39;45;40;37;35;38;37;46;30;61;76;78;91;114;119;154;100;-;6200
"355715 ZACARIAS";-;-;-;-;-;-;-;1;3;2;1;2;2;3;5;3;4;7;8;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"355720 CHAVANTES";-;-;-;1;-;-;-;-;1;-;1;2;7;4;7;11;14;8;20;23;19;20;11;6;4;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;161
"355730 ESTIVA GERBI";-;-;-;-;-;-;1;2;1;-;-;2;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"410010 ABATIA";-;-;-;-;-;-;1;3;1;-;2;6;4;17;11;6;5;5;9;8;6;3;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;90
"410050 ALTONIA";-;-;-;1;-;-;-;-;1;-;1;1;1;-;-;-;3;-;3;4;3;1;2;5;1;1;4;4;2;-;1;2;-;-;-;-;-;-;3;-;-;-;-;1;-;-;-;-;1;1;5;4;1;-;57
"410060 ALTO PARANA";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;1;1;3;2;1;3;1;3;6;3;11;9;11;12;6;-;77
"410070 ALTO PIQUIRI";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;2;6;10;7;15;13;8;8;4;3;6;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;88
"410080 ALVORADA DO SUL";-;-;-;1;-;1;2;1;4;8;4;29;28;24;11;6;1;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;124
"410090 AMAPORA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;4;4;13;13;17;8;8;2;4;4;4;1;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;91
"410100 AMPERE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"410105 ANAHY";-;-;-;-;-;-;-;-;-;5;2;3;6;5;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"410110 ANDIRA";-;-;-;-;-;-;-;-;-;2;6;17;19;20;25;17;10;15;11;9;12;14;12;14;11;-;1;2;3;1;1;-;1;-;1;1;1;2;-;-;-;2;-;-;-;-;2;-;1;2;-;-;-;-;235
"410115 ANGULO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;2;1;2;5;9;10;10;19;15;12;8;2;-;103
"410120 ANTONINA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410140 APUCARANA";-;-;-;-;-;-;-;-;1;1;2;1;-;7;6;7;13;24;21;13;23;15;6;1;1;2;1;1;2;2;-;2;3;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;158
"410150 ARAPONGAS";-;-;-;1;-;-;-;-;-;1;-;-;1;1;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"410160 ARAPOTI";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410165 ARAPUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;19;12;9;9;4;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;65
"410170 ARARUNA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"410180 ARAUCARIA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"410185 ARIRANHA DO IVAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410190 ASSAI";-;-;-;-;-;-;2;1;-;1;1;1;2;-;-;7;3;6;7;9;12;17;14;1;7;5;6;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2;-;111
"410200 ASSIS CHATEAUBRIAND";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;6;9;16;8;10;2;2;3;-;1;1;4;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;66
"410210 ASTORGA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;5;8;10;15;4;4;5;7;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;63
"410220 ATALAIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;1;-;-;10
"410240 BANDEIRANTES";-;-;-;1;1;2;-;4;4;6;5;1;18;20;13;16;16;26;27;29;33;37;22;23;20;16;15;2;7;4;4;3;4;3;2;2;-;-;2;1;6;1;-;1;-;1;-;1;5;11;5;5;-;-;425
"410250 BARBOSA FERRAZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;12;28;-;44
"410270 BARRA DO JACARE";-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410280 BELA VISTA DO PARAISO";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;5
"410300 BOA ESPERANCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"410302 BOA ESPERANCA DO IGUACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410305 BOA VISTA DA APARECIDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410310 BOCAIUVA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"410315 BOM JESUS DO SUL";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410320 BOM SUCESSO";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;4;1;1;2;1;1;2;1;4;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"410335 BRAGANEY";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;12;21;16;5;-;61
"410337 BRASILANDIA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;4;2;-;3;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;17
"410340 CAFEARA";-;-;-;2;-;5;5;1;4;3;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"410345 CAFELANDIA";-;-;-;-;-;-;-;-;2;3;2;2;1;6;13;7;12;9;27;42;24;14;13;11;8;7;8;3;2;1;4;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;223
"410347 CAFEZAL DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"410350 CALIFORNIA";-;-;-;-;-;1;-;-;-;-;3;-;1;1;1;1;2;2;5;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"410360 CAMBARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;10;13;7;6;5;3;3;1;2;3;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63
