DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2014
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"410200 ASSIS CHATEAUBRIAND";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;1;-;-;-;2;-;-;-;-;10
"410210 ASTORGA";-;1;-;-;1;2;-;-;3;1;3;13;11;11;18;23;27;25;21;17;17;8;6;3;3;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;218
"410220 ATALAIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"410240 BANDEIRANTES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"410250 BARBOSA FERRAZ";-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;8;1;1;1;3;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"410280 BELA VISTA DO PARAISO";-;-;-;-;2;-;1;1;1;2;-;-;-;-;-;-;-;1;1;2;-;2;2;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;19
"410300 BOA ESPERANCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"410320 BOM SUCESSO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410337 BRASILANDIA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410340 CAFEARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410345 CAFELANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"410360 CAMBARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;2;3;1;1;3;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;19
"410370 CAMBE";-;3;1;1;3;3;5;9;15;14;14;18;23;38;54;42;54;37;55;56;45;32;15;5;12;1;-;2;-;1;1;2;1;2;3;1;1;1;1;1;-;-;1;2;3;2;2;-;1;-;1;3;2;-;589
"410380 CAMBIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"410420 CAMPO LARGO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"410430 CAMPO MOURAO";-;-;-;-;-;-;1;-;-;-;1;2;1;4;5;2;2;1;1;2;3;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"410465 CARAMBEI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410480 CASCAVEL";-;1;-;-;1;2;-;3;1;-;-;3;1;1;1;3;2;2;3;1;-;2;3;2;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;4;1;1;-;-;2;3;2;3;1;-;51
"410510 CENTENARIO DO SUL";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410550 CIANORTE";-;-;-;2;1;3;7;1;10;16;6;19;35;23;24;45;42;35;47;40;35;31;18;9;10;6;9;5;1;2;3;3;1;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;492
"410560 CIDADE GAUCHA";-;1;2;1;3;7;13;8;28;43;15;23;27;25;41;44;31;14;10;10;13;9;4;5;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;381
"410590 COLORADO";-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;2;2;2;4;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;22
"410630 CORBELIA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410640 CORNELIO PROCOPIO";-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;3;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;9
"410655 CORUMBATAI DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"410660 CRUZEIRO DO OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3
"410670 CRUZEIRO DO SUL";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"410690 CURITIBA";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;8
"410700 CURIUVA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410710 DIAMANTE DO NORTE";-;1;-;-;-;-;-;1;-;1;4;-;2;9;5;20;15;23;21;18;17;17;11;4;2;2;2;2;2;-;-;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;184
"410725 DOURADINA";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;5;-;4;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"410730 DOUTOR CAMARGO";-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;1;-;-;-;3;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"410750 ENGENHEIRO BELTRAO";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;1;3;1;3;-;1;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;18
"410780 FLORAI";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;-;1;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"410790 FLORESTA";-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;2;3;1;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"410800 FLORESTOPOLIS";-;-;-;-;-;-;-;1;1;-;-;1;-;-;1;2;-;-;1;1;1;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"410810 FLORIDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"410820 FORMOSA DO OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410830 FOZ DO IGUACU";-;2;3;1;-;3;1;1;2;1;1;1;-;3;1;2;8;7;3;6;9;2;1;1;2;-;-;2;-;-;-;-;1;1;-;1;2;1;-;-;-;-;-;2;-;1;2;1;2;2;2;2;2;-;85
"410832 FRANCISCO ALVES";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;4;3;9;5;6;1;1;2;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"410840 FRANCISCO BELTRAO";-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;5
"410860 GOIOERE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;3;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"410880 GUAIRA";-;-;1;1;5;7;20;19;27;42;45;38;78;63;77;88;47;43;40;54;21;18;21;5;2;7;7;1;4;3;-;1;1;-;2;4;2;-;-;-;-;1;-;4;1;1;-;-;-;1;-;-;1;-;803
"410890 GUAIRACA";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410910 GUAPOREMA";-;-;-;-;-;-;-;-;-;-;-;2;-;3;10;1;3;3;3;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"410920 GUARACI";-;-;-;1;-;-;-;-;-;-;1;1;3;4;-;4;1;6;2;3;2;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;36
"410930 GUARANIACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"410940 GUARAPUAVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410980 IBIPORA";-;-;2;3;3;11;11;5;7;8;4;20;12;18;27;26;56;57;58;42;34;25;9;-;2;1;3;2;-;-;1;-;-;1;-;-;-;2;1;1;-;1;-;1;-;-;-;1;-;-;1;-;2;-;458
"410990 ICARAIMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"411000 IGUARACU";-;-;-;1;-;-;-;-;-;1;-;1;2;2;1;1;1;1;-;-;-;1;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"411030 INAJA";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;1;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"411040 INDIANOPOLIS";-;-;-;-;-;-;-;4;7;12;5;10;17;12;14;28;8;1;9;5;3;2;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;140
"411060 IPORA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;4;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;15
"411070 IRATI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411090 ITAGUAJE";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411095 ITAIPULANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"411100 ITAMBARACA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411130 ITAUNA DO SUL";-;-;-;4;3;7;2;3;3;7;7;3;9;5;1;5;5;5;6;3;8;5;1;2;3;4;4;2;1;3;-;2;-;2;1;1;2;4;1;8;27;14;12;19;5;7;5;5;1;-;2;1;-;-;230
"411150 IVAIPORA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411160 IVATUBA";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"411180 JACAREZINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411190 JAGUAPITA";-;1;-;-;-;-;-;-;1;1;-;1;-;2;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;12
"411210 JANDAIA DO SUL";-;-;-;-;-;-;-;-;-;1;-;-;1;1;3;3;8;11;3;4;5;2;1;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;47
"411220 JANIOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"411240 JAPURA";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"411250 JARDIM ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411260 JARDIM OLINDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411270 JATAIZINHO";-;-;1;1;-;1;1;1;1;-;1;1;4;3;1;17;3;10;26;19;29;24;20;11;15;11;14;11;6;3;4;2;3;2;1;-;-;1;-;-;1;2;1;1;1;3;-;-;1;4;2;3;3;2;272
"411275 JESUITAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"411295 JURANDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411300 JUSSARA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411310 KALORE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"411340 LEOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;4;10;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"411350 LOANDA";-;-;2;2;2;2;5;2;10;10;7;11;7;19;27;40;31;29;23;33;31;12;11;8;3;10;1;2;1;2;1;1;-;-;-;1;7;2;2;3;-;-;2;4;2;2;3;3;-;2;-;1;5;4;388
"411360 LOBATO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"411370 LONDRINA";-;1;10;4;9;7;28;23;21;18;24;26;40;63;83;116;150;141;178;154;133;89;47;11;20;13;6;10;5;8;3;5;1;1;3;1;4;2;3;3;4;1;2;5;6;5;1;5;5;3;2;6;4;2;1515
"411380 LUPIONOPOLIS";-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;1;-;2;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"411410 MANDAGUACU";-;-;-;1;-;-;-;-;1;1;1;2;-;-;4;3;3;10;10;10;16;10;7;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;83
"411420 MANDAGUARI";-;-;3;-;1;1;2;6;-;2;5;4;10;14;17;22;15;40;41;21;25;24;17;3;5;2;2;2;-;-;-;-;1;-;-;1;1;-;-;1;-;-;-;-;-;1;-;-;1;-;-;1;-;-;291
"411430 MANDIRITUBA";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411450 MANOEL RIBAS";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411460 MARECHAL CANDIDO RONDON";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;3;5;1;1;1;2;-;1;-;1;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;23
"411470 MARIA HELENA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"411480 MARIALVA";-;-;-;1;-;3;-;3;3;4;7;7;16;24;37;38;40;27;29;18;20;16;3;5;3;3;2;3;-;-;-;-;1;1;-;-;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;318
"411490 MARILANDIA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"411500 MARILENA";-;46;67;74;84;104;72;97;66;48;38;26;29;24;26;26;15;23;8;9;7;2;1;-;-;-;1;3;1;-;-;-;-;-;-;-;-;1;1;-;1;1;-;1;1;-;-;-;-;-;-;3;5;-;911
"411510 MARILUZ";-;-;1;-;-;-;-;3;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"411520 MARINGA";-;35;39;45;51;153;182;313;307;296;380;460;448;429;217;181;97;61;30;8;5;6;3;-;3;4;1;2;1;2;1;-;-;-;-;1;1;1;-;-;3;3;1;-;-;1;-;-;-;1;2;1;10;-;3785
"411535 MARIPA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;3;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"411550 MARUMBI";-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"411560 MATELANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411580 MEDIANEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;2;1;1;-;-;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;12
"411585 MERCEDES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;-;3;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"411590 MIRADOR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"411600 MIRASELVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411605 MISSAL";-;-;-;-;-;-;1;-;3;1;5;16;19;35;37;36;21;23;20;18;12;11;3;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;266
"411610 MOREIRA SALES";-;-;-;-;-;-;-;-;-;-;-;2;-;-;9;9;7;13;8;7;14;2;1;-;1;2;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80
"411630 MUNHOZ DE MELO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;19;5;7;1;3;2;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
"411640 NOSSA SENHORA DAS GRACAS";-;-;-;-;-;-;-;-;1;3;9;6;6;4;6;5;1;4;2;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"411650 NOVA ALIANCA DO IVAI";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"411670 NOVA AURORA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"411690 NOVA ESPERANCA";-;-;2;3;-;2;5;6;-;8;1;6;4;6;9;4;11;9;6;19;12;15;3;3;4;-;1;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;144
"411710 NOVA LONDRINA";-;58;98;99;100;139;144;111;119;113;65;64;38;49;43;50;40;25;17;10;10;10;1;-;2;-;1;1;-;-;1;-;-;-;1;-;-;-;-;-;-;2;-;1;-;-;-;1;1;-;2;2;12;-;1430
"411720 NOVA OLIMPIA";-;-;-;1;-;-;-;1;1;2;4;1;-;-;-;1;3;2;3;2;1;3;1;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"411729 NOVO ITACOLOMI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;-;3;2;4;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"411740 OURIZONA";-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2;6;6;8;8;7;11;7;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59
"411745 OURO VERDE DO OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411750 PAICANDU";-;-;-;-;-;-;4;-;7;3;9;13;19;30;31;25;45;60;40;22;30;29;-;-;2;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;372
